gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnBinary,ARPM,CLV_proxy,ServiceCount,ContractRiskScore,TenureSegment,ChargesSegment,HighRiskFlag,ElectronicCheckFlag,NewCustomerFlag,LongTermCustomerFlag,PremiumCustomerFlag,TotalRiskScore
Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.2,1775.8,1,1,93.46315789473684,1675.8,5,3,Developing,High,0,1,0,0,0,4
Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,0,0,72.33181818181818,874.5,4,3,New,High,1,0,0,0,0,4
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,145.0,1,1,18.125,158.0,1,2,New,Low,0,0,0,0,0,2
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,0,0,96.02692307692307,5103.8,7,3,Loyal,Premium,0,0,0,1,1,3
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,0,0,20.483333333333334,60.75,1,3,New,Low,0,1,1,0,0,5
Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,0,0,78.79509803921569,4036.65,4,3,Loyal,High,0,0,0,1,0,3
Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.65,1146.65,1,1,76.44333333333334,1134.75,3,3,Developing,High,0,1,0,0,0,4
Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,0,0,95.021875,6032.0,6,3,Loyal,Premium,0,1,0,1,1,4
Female,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,0,0,39.96891891891892,1487.4,3,3,Established,Medium,0,0,0,1,0,3
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,0,0,18.742307692307694,259.34999999999997,1,1,Developing,Low,0,0,0,0,0,1
Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,0,0,53.754081632653055,2712.15,4,2,Loyal,Medium,0,1,0,1,0,3
Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,0,0,105.23,4596.75,6,2,Established,Premium,0,0,0,1,1,2
Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,0,0,69.31944444444444,1279.8,2,3,Developing,High,0,1,0,0,0,4
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,1,74.7,74.7,3,3,New,High,1,1,1,0,0,6
Male,0,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,0,0,55.8014705882353,3678.8,5,1,Loyal,Medium,0,0,0,1,0,1
Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,0,0,18.67962962962963,1061.1,1,1,Loyal,Low,0,0,0,1,0,1
Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,0,0,92.63260869565218,2034.3500000000001,5,3,Developing,High,0,0,0,0,0,3
Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,1,1,77.26764705882353,1303.0500000000002,3,3,Developing,High,0,1,0,0,0,4
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,0,0,80.66408450704225,5708.400000000001,8,1,Loyal,High,0,0,0,1,0,1
Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,0,0,20.491044776119406,1289.75,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,1203.9,0,0,85.99285714285715,1187.2,4,3,Developing,High,0,1,0,0,0,4
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,1,1,25.8,25.8,1,3,New,Low,0,0,1,0,0,4
Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,0,0,19.287301587301585,1228.5,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,2877.05,0,0,70.1719512195122,2812.6,6,2,Established,Medium,0,1,0,1,0,3
Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,1579.7,0,0,92.9235294117647,1574.1999999999998,5,3,Developing,Premium,0,1,0,0,1,4
Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,0,0,98.48125,5630.8,6,2,Loyal,Premium,0,1,0,1,1,3
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,0,0,19.22,102.75,1,3,New,Low,0,0,1,0,0,4
Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,1,1,36.2,85.2,4,3,New,Medium,0,1,1,0,0,5
Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,55.25,0,0,18.416666666666668,58.800000000000004,1,3,New,Low,0,0,1,0,0,4
Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,2443.3,0,0,66.03513513513514,2495.65,7,2,Established,Medium,0,1,0,1,0,3
Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,1,1,67.94827586206897,1996.6499999999999,6,3,Established,Medium,0,0,0,0,0,3
Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,335.4,0,0,41.925,348.4,2,3,New,Medium,0,0,0,0,0,3
Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,0,0,111.15793650793651,6920.549999999999,8,3,Loyal,Premium,0,0,0,1,1,3
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,158.95,0,0,22.707142857142856,144.54999999999998,1,3,New,Low,0,0,0,0,0,3
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,293.15,0,0,97.71666666666665,286.20000000000005,5,3,New,Premium,1,1,1,0,1,6
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1493.75,0,0,20.74652777777778,1512.0,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,1093.4,0,0,57.54736842105264,1067.8,3,3,Developing,Medium,0,1,0,0,0,4
Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,0,0,17.92966101694915,1085.6,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,1,1,95.025,180.0,5,3,New,Premium,1,0,1,0,1,5
Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.75,882.55,0,0,25.215714285714284,901.25,2,3,Established,Low,0,1,0,0,0,4
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,0,0,21.457142857142856,274.40000000000003,1,3,Developing,Low,0,0,0,0,0,3
Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.35,1025.95,1,1,73.28214285714286,1054.8999999999999,3,3,Developing,High,0,1,0,0,0,4
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,0,0,20.82536231884058,1366.2,1,1,Loyal,Low,0,0,0,1,0,1
Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,0,0,67.85714285714286,449.40000000000003,6,3,New,Medium,0,1,0,0,0,4
Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,0,0,78.0891304347826,5226.75,7,1,Loyal,High,0,0,0,1,0,1
Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,5730.15,0,0,79.58541666666666,5684.400000000001,7,1,Loyal,High,0,1,0,1,0,2
Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,819.55,1,1,102.44375,806.8,6,3,New,Premium,1,1,0,0,1,5
Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,0,0,54.275,201.2,3,3,New,Medium,0,1,1,0,0,5
Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,0,0,77.71984126984128,5058.9,4,3,Loyal,High,0,0,0,1,0,3
Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1434.1,0,0,19.918055555555554,1429.2,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.1,937.1,0,0,20.371739130434783,970.6,1,1,Established,Low,0,1,0,1,0,2
Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,1,1,66.03,349.75,2,3,New,Medium,0,1,1,0,0,5
Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.0,1474.9,0,0,49.163333333333334,1500.0,3,3,Established,Medium,0,0,0,0,0,3
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,0,0,103.75396825396825,6599.25,7,1,Loyal,Premium,0,0,0,1,1,1
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,0,0,18.801666666666666,1191.0,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.5,6873.75,1,1,109.10714285714286,6772.5,7,2,Loyal,Premium,0,1,0,1,1,3
Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,2199.05,0,0,87.962,2147.5,4,3,Established,High,0,1,0,0,0,4
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,1,1,45.85,45.85,2,3,New,Medium,0,0,1,0,0,4
Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,0,0,76.18333333333334,484.79999999999995,4,3,New,High,1,1,0,0,0,5
Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,566.5,0,0,25.75,555.5,2,1,Developing,Low,0,0,0,0,0,1
Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,0,0,79.7290322580645,2497.0499999999997,7,1,Established,High,0,0,0,0,0,1
Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,0,0,79.67435897435898,3178.5,4,3,Established,High,0,0,0,1,0,3
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,518.3,0,0,19.934615384615384,543.4,1,3,Established,Low,0,0,0,0,0,3
Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,5769.75,1,1,108.86320754716981,5623.299999999999,7,2,Loyal,Premium,0,0,0,1,1,2
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.7,91.7,1,1,91.7,91.7,5,3,New,Premium,1,1,1,0,1,6
Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,832.3,0,0,69.35833333333333,807.0,6,3,New,Medium,0,1,0,0,0,4
Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,1,1,97.228125,1529.6,6,3,Developing,Premium,0,0,0,0,1,3
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,45.3,0,0,22.65,40.7,1,3,New,Low,0,0,1,0,0,4
Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,0,0,45.91282051282051,1756.9499999999998,4,2,Established,Medium,0,0,0,1,0,2
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,74.95,1,1,74.95,74.95,3,3,New,High,1,1,1,0,0,6
Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,246.6,0,0,35.22857142857143,242.54999999999998,3,3,New,Low,0,0,0,0,0,3
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,0,0,65.4125,277.4,2,3,New,Medium,0,1,1,0,0,5
Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,1,1,89.83500000000001,953.5,5,3,New,Premium,1,1,0,0,1,5
Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,0,0,81.99090909090908,4485.25,4,3,Loyal,High,0,1,0,1,0,4
Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,0,0,76.11458333333333,5428.8,6,1,Loyal,High,0,0,0,1,0,1
Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,0,0,65.315,678.0,5,3,New,Medium,0,0,0,0,0,3
Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0,0,107.55,1225.4,8,3,New,Premium,1,1,0,0,1,5
Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,0,0,42.63,694.5,2,3,Developing,Medium,0,1,0,0,0,4
Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,0,0,20.815217391304348,469.2,1,1,Developing,Low,0,0,0,0,0,1
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,0,0,20.05,20.05,1,3,New,Low,0,0,1,0,0,4
Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,1,1,42.36666666666667,135.0,2,3,New,Medium,0,1,1,0,0,5
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,0,0,93.43510638297872,4516.7,6,2,Established,Premium,0,1,0,1,1,3
Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,0,0,18.040000000000003,294.75,1,2,Developing,Low,0,0,0,0,0,2
Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,1,1,101.67424242424242,6567.0,6,3,Loyal,Premium,0,1,0,1,1,4
Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,0,0,58.46911764705882,4124.2,5,2,Loyal,Medium,0,0,0,1,0,2
Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,1,1,100.29117647058824,1676.1999999999998,6,2,Developing,Premium,0,0,0,0,1,2
Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,1,1,59.42142857142857,416.5,4,3,New,Medium,0,0,0,0,0,3
Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,1,1,79.18333333333334,965.4000000000001,3,3,New,High,0,1,0,0,0,4
Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,0,0,71.28809523809524,1505.7,6,2,Developing,High,0,0,0,0,0,2
Male,0,No,No,21,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,0,0,37.15,756.0,3,3,Developing,Medium,0,0,0,0,0,3
Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,0,0,62.71696428571429,3651.2000000000003,5,2,Loyal,Medium,0,0,0,1,0,2
Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,0,0,45.541666666666664,293.70000000000005,3,3,New,Medium,0,0,0,0,0,3
Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,0,0,54.121538461538464,3477.5,5,1,Loyal,Medium,0,0,0,1,0,1
Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,0,0,80.37857142857143,3378.9,7,2,Established,High,0,0,0,1,0,2
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,0,0,110.41985294117647,7415.4,8,1,Loyal,Premium,0,0,0,1,1,1
Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,0,0,25.938541666666666,1262.4,2,1,Established,Low,0,0,0,1,0,1
Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,0,0,106.959,5340.0,7,2,Loyal,Premium,0,1,0,1,1,3
Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,0,0,70.52142857142857,454.65000000000003,5,3,New,Medium,0,1,0,0,0,4
Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.35,1263.85,0,0,20.06111111111111,1219.0500000000002,1,1,Loyal,Low,0,1,0,1,0,2
Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,385.55,0,0,22.679411764705883,358.70000000000005,1,3,Developing,Low,0,0,0,0,0,3
Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,1,1,80.57142857142857,3273.9,3,3,Established,High,0,0,0,1,0,3
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,84.2,0,0,21.05,75.4,1,3,New,Low,0,0,1,0,0,4
Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.0,1638.7,0,0,26.43064516129032,1612.0,2,1,Loyal,Low,0,0,0,1,0,1
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,1,1,82.7,149.4,3,3,New,High,1,1,1,0,0,6
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,0,0,60.125,140.7,2,3,New,Medium,0,1,1,0,0,5
Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,0,0,93.19687499999999,4651.200000000001,7,1,Established,Premium,0,0,0,1,1,1
Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55,0,0,19.27962962962963,527.85,1,1,Established,Low,0,0,0,0,0,1
Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,5717.85,0,0,81.68357142857144,5628.0,7,1,Loyal,High,0,0,0,1,0,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,1,1,88.8,88.8,5,3,New,High,1,1,1,0,0,6
Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,0,0,93.75,4353.900000000001,6,2,Established,Premium,0,1,0,1,1,3
Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755.35,1,1,91.845,2707.5,4,3,Established,Premium,0,1,0,0,1,4
Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,1,1,66.30333333333333,969.7500000000001,5,3,Developing,Medium,0,0,0,0,0,3
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,0,0,94.3659420289855,6606.75,6,2,Loyal,Premium,0,0,0,1,1,2
Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,0,0,18.74846153846154,1270.75,1,1,Loyal,Low,0,0,0,1,0,1
Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,0,0,103.44027777777778,7495.2,7,1,Loyal,Premium,0,0,0,1,1,1
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,1,1,89.94999999999999,1157.6499999999999,5,3,Developing,High,0,0,0,0,0,3
Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.1,279.5,0,0,16.441176470588236,341.70000000000005,1,2,Developing,Low,0,0,0,0,0,2
Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,5720.35,0,0,112.16372549019609,5689.05,8,2,Loyal,Premium,0,1,0,1,1,3
